#             1	              2	              3	              4              5	              6	              7	              8	              9	             10
#       Time, s	   Pressure, Pa	     dPdt, Pa/s	         r_f, m	       A_f, m^2	        M_f, kg	       S_c, m/s	           γ_u	   ρ_u, kg/m^3	         T_u, K
1.730000000e-01	1.013250000e+05	0.000000000e+00	8.503007934e-02	9.085629704e-02	5.267589863e-04	6.725591291e-02	1.352034843e+00	1.361512771e+00	2.999999945e+02
1.730500000e-01	1.013250000e+05	0.000000000e+00	8.505174984e-02	9.090261364e-02	5.271897332e-04	6.723924919e-02	1.352034844e+00	1.361512771e+00	2.999999944e+02
1.731000000e-01	1.013250000e+05	0.000000000e+00	8.507378026e-02	9.094971160e-02	5.276200330e-04	6.725359971e-02	1.352034845e+00	1.361512771e+00	2.999999944e+02
1.731500000e-01	1.013250000e+05	0.000000000e+00	8.509558218e-02	9.099633309e-02	5.280428085e-04	6.725023413e-02	1.352034847e+00	1.361512771e+00	2.999999943e+02
1.732000000e-01	1.013250000e+05	0.000000000e+00	8.511793419e-02	9.104414327e-02	5.284774098e-04	6.722670352e-02	1.352034848e+00	1.361512771e+00	2.999999943e+02
1.732500000e-01	1.013250000e+05	0.000000000e+00	8.513987797e-02	9.109109249e-02	5.289071088e-04	6.724337541e-02	1.352034849e+00	1.361512771e+00	2.999999943e+02
1.733000000e-01	1.013250000e+05	0.000000000e+00	8.516133525e-02	9.113701253e-02	5.293307296e-04	6.730560365e-02	1.352034850e+00	1.361512771e+00	2.999999942e+02
1.733500000e-01	1.013250000e+05	0.000000000e+00	8.518310574e-02	9.118361469e-02	5.297673076e-04	6.724348778e-02	1.352034851e+00	1.361512771e+00	2.999999942e+02
1.734000000e-01	1.013250000e+05	0.000000000e+00	8.520497399e-02	9.123043810e-02	5.301961081e-04	6.725865958e-02	1.352034852e+00	1.361512771e+00	2.999999941e+02
1.734500000e-01	1.013250000e+05	0.000000000e+00	8.522681864e-02	9.127722299e-02	5.306233492e-04	6.728579341e-02	1.352034853e+00	1.361512771e+00	2.999999941e+02
1.735000000e-01	1.013250000e+05	0.000000000e+00	8.524923029e-02	9.132523469e-02	5.310589880e-04	6.717410123e-02	1.352034855e+00	1.361512771e+00	2.999999940e+02
1.735500000e-01	1.013250000e+05	0.000000000e+00	8.527068960e-02	9.137121806e-02	5.314868695e-04	6.726837760e-02	1.352034856e+00	1.361512771e+00	2.999999940e+02
1.736000000e-01	1.013250000e+05	0.000000000e+00	8.529253281e-02	9.141803593e-02	5.319178189e-04	6.727845414e-02	1.352034857e+00	1.361512771e+00	2.999999939e+02
1.736500000e-01	1.013250000e+05	0.000000000e+00	8.531429664e-02	9.146469559e-02	5.323517454e-04	6.722047313e-02	1.352034858e+00	1.361512771e+00	2.999999939e+02
1.737000000e-01	1.013250000e+05	0.000000000e+00	8.533610640e-02	9.151146568e-02	5.327783064e-04	6.726355055e-02	1.352034859e+00	1.361512771e+00	2.999999938e+02
1.737500000e-01	1.013250000e+05	0.000000000e+00	8.535799788e-02	9.155842301e-02	5.332127073e-04	6.726991235e-02	1.352034860e+00	1.361512771e+00	2.999999938e+02
1.738000000e-01	1.013250000e+05	0.000000000e+00	8.538032485e-02	9.160632688e-02	5.336462091e-04	6.723484570e-02	1.352034861e+00	1.361512771e+00	2.999999937e+02
1.738500000e-01	1.013250000e+05	0.000000000e+00	8.540172205e-02	9.165224764e-02	5.340719855e-04	6.727429942e-02	1.352034863e+00	1.361512771e+00	2.999999937e+02
1.739000000e-01	1.013250000e+05	0.000000000e+00	8.542368338e-02	9.169939105e-02	5.345102464e-04	6.726466074e-02	1.352034864e+00	1.361512771e+00	2.999999936e+02
1.739500000e-01	1.013250000e+05	0.000000000e+00	8.544539599e-02	9.174601245e-02	5.349427457e-04	6.725885380e-02	1.352034865e+00	1.361512771e+00	2.999999936e+02
1.740000000e-01	1.013250000e+05	0.000000000e+00	8.546722514e-02	9.179289604e-02	5.353703113e-04	6.726809702e-02	1.352034866e+00	1.361512771e+00	2.999999935e+02
1.740500000e-01	1.013250000e+05	0.000000000e+00	8.548964697e-02	9.184106502e-02	5.358095489e-04	6.725384993e-02	1.352034867e+00	1.361512771e+00	2.999999935e+02
1.741000000e-01	1.013250000e+05	0.000000000e+00	8.551147544e-02	9.188797142e-02	5.362409745e-04	6.725521329e-02	1.352034869e+00	1.361512771e+00	2.999999934e+02
1.741500000e-01	1.013250000e+05	0.000000000e+00	8.553339214e-02	9.193507948e-02	5.366724679e-04	6.725519807e-02	1.352034870e+00	1.361512771e+00	2.999999933e+02
1.742000000e-01	1.013250000e+05	0.000000000e+00	8.555491581e-02	9.198135449e-02	5.371105019e-04	6.726218480e-02	1.352034871e+00	1.361512771e+00	2.999999933e+02
1.742500000e-01	1.013250000e+05	0.000000000e+00	8.557651387e-02	9.202780113e-02	5.375400202e-04	6.727184294e-02	1.352034872e+00	1.361512771e+00	2.999999932e+02
1.743000000e-01	1.013250000e+05	0.000000000e+00	8.559844912e-02	9.207498491e-02	5.379751158e-04	6.727223632e-02	1.352034873e+00	1.361512771e+00	2.999999932e+02
1.743500000e-01	1.013250000e+05	0.000000000e+00	8.562073587e-02	9.212293716e-02	5.384119119e-04	6.724887281e-02	1.352034875e+00	1.361512771e+00	2.999999931e+02
1.744000000e-01	1.013250000e+05	0.000000000e+00	8.564249488e-02	9.216976598e-02	5.388409475e-04	6.726319269e-02	1.352034876e+00	1.361512771e+00	2.999999931e+02
1.744500000e-01	1.013250000e+05	0.000000000e+00	8.566409479e-02	9.221626415e-02	5.392801933e-04	6.727974773e-02	1.352034877e+00	1.361512771e+00	2.999999930e+02
1.745000000e-01	1.013250000e+05	0.000000000e+00	8.568593774e-02	9.226329743e-02	5.397158943e-04	6.726397921e-02	1.352034878e+00	1.361512771e+00	2.999999929e+02
1.745500000e-01	1.013250000e+05	0.000000000e+00	8.570751692e-02	9.230977453e-02	5.401447150e-04	6.727890941e-02	1.352034880e+00	1.361512771e+00	2.999999929e+02
1.746000000e-01	1.013250000e+05	0.000000000e+00	8.572957616e-02	9.235729768e-02	5.405870718e-04	6.727604069e-02	1.352034881e+00	1.361512771e+00	2.999999928e+02
1.746500000e-01	1.013250000e+05	0.000000000e+00	8.575180667e-02	9.240520219e-02	5.410215507e-04	6.725472400e-02	1.352034882e+00	1.361512771e+00	2.999999928e+02
1.747000000e-01	1.013250000e+05	0.000000000e+00	8.577363263e-02	9.245224700e-02	5.414545021e-04	6.726714375e-02	1.352034884e+00	1.361512771e+00	2.999999927e+02
1.747500000e-01	1.013250000e+05	0.000000000e+00	8.579526120e-02	9.249887816e-02	5.418956270e-04	6.727847044e-02	1.352034885e+00	1.361512771e+00	2.999999926e+02
1.748000000e-01	1.013250000e+05	0.000000000e+00	8.581678655e-02	9.254529844e-02	5.423283142e-04	6.726792115e-02	1.352034886e+00	1.361512771e+00	2.999999926e+02
1.748500000e-01	1.013250000e+05	0.000000000e+00	8.583842748e-02	9.259197972e-02	5.427648561e-04	6.728438588e-02	1.352034887e+00	1.361512771e+00	2.999999925e+02
1.749000000e-01	1.013250000e+05	0.000000000e+00	8.586032770e-02	9.263923231e-02	5.432044381e-04	6.732923031e-02	1.352034889e+00	1.361512771e+00	2.999999924e+02
1.749500000e-01	1.013250000e+05	0.000000000e+00	8.588247860e-02	9.268703802e-02	5.436362353e-04	6.726128182e-02	1.352034890e+00	1.361512771e+00	2.999999924e+02
1.750000000e-01	1.013250000e+05	0.000000000e+00	8.590402956e-02	9.273356078e-02	5.440773596e-04	6.729362073e-02	1.352034891e+00	1.361512771e+00	2.999999923e+02
1.750500000e-01	1.013250000e+05	0.000000000e+00	8.592587506e-02	9.278073129e-02	5.445157545e-04	6.729834322e-02	1.352034893e+00	1.361512771e+00	2.999999923e+02
1.751000000e-01	1.013250000e+05	0.000000000e+00	8.594764270e-02	9.282774562e-02	5.449467275e-04	6.722825444e-02	1.352034894e+00	1.361512771e+00	2.999999922e+02
1.751500000e-01	1.013250000e+05	0.000000000e+00	8.596947498e-02	9.287491152e-02	5.453917058e-04	6.728882515e-02	1.352034895e+00	1.361512771e+00	2.999999921e+02
1.752000000e-01	1.013250000e+05	0.000000000e+00	8.599169561e-02	9.292292868e-02	5.458287519e-04	6.727325747e-02	1.352034897e+00	1.361512771e+00	2.999999921e+02
1.752500000e-01	1.013250000e+05	0.000000000e+00	8.601348104e-02	9.297001749e-02	5.462640570e-04	6.726127577e-02	1.352034898e+00	1.361512771e+00	2.999999920e+02
1.753000000e-01	1.013250000e+05	0.000000000e+00	8.603512042e-02	9.301680240e-02	5.467076514e-04	6.729075575e-02	1.352034900e+00	1.361512771e+00	2.999999919e+02
1.753500000e-01	1.013250000e+05	0.000000000e+00	8.605683068e-02	9.306375238e-02	5.471433369e-04	6.728301310e-02	1.352034901e+00	1.361512771e+00	2.999999919e+02
1.754000000e-01	1.013250000e+05	0.000000000e+00	8.607872650e-02	9.311111563e-02	5.475820657e-04	6.728615135e-02	1.352034902e+00	1.361512771e+00	2.999999918e+02
1.754500000e-01	1.013250000e+05	0.000000000e+00	8.610048705e-02	9.315819824e-02	5.480238856e-04	6.729276022e-02	1.352034904e+00	1.361512771e+00	2.999999917e+02
1.755000000e-01	1.013250000e+05	0.000000000e+00	8.612252883e-02	9.320590148e-02	5.484579557e-04	6.727171843e-02	1.352034905e+00	1.361512771e+00	2.999999917e+02
1.755500000e-01	1.013250000e+05	0.000000000e+00	8.614448048e-02	9.325342176e-02	5.489018446e-04	6.728123525e-02	1.352034907e+00	1.361512771e+00	2.999999916e+02
1.756000000e-01	1.013250000e+05	0.000000000e+00	8.616599039e-02	9.329999755e-02	5.493424373e-04	6.729615779e-02	1.352034908e+00	1.361512771e+00	2.999999915e+02
1.756500000e-01	1.013250000e+05	0.000000000e+00	8.618765221e-02	9.334691400e-02	5.497764413e-04	6.728315098e-02	1.352034910e+00	1.361512771e+00	2.999999915e+02
1.757000000e-01	1.013250000e+05	0.000000000e+00	8.620971272e-02	9.339470610e-02	5.502235430e-04	6.729680512e-02	1.352034911e+00	1.361512771e+00	2.999999914e+02
1.757500000e-01	1.013250000e+05	0.000000000e+00	8.623132746e-02	9.344154433e-02	5.506626733e-04	6.729621953e-02	1.352034913e+00	1.361512771e+00	2.999999913e+02
1.758000000e-01	1.013250000e+05	0.000000000e+00	8.625351121e-02	9.348962780e-02	5.511012238e-04	6.727658621e-02	1.352034914e+00	1.361512771e+00	2.999999913e+02
1.758500000e-01	1.013250000e+05	0.000000000e+00	8.627549993e-02	9.353730075e-02	5.515467977e-04	6.728407085e-02	1.352034916e+00	1.361512771e+00	2.999999912e+02
1.759000000e-01	1.013250000e+05	0.000000000e+00	8.629677653e-02	9.358344134e-02	5.519844217e-04	6.736994395e-02	1.352034917e+00	1.361512771e+00	2.999999911e+02
1.759500000e-01	1.013250000e+05	0.000000000e+00	8.631868769e-02	9.363096992e-02	5.524270347e-04	6.728693314e-02	1.352034919e+00	1.361512771e+00	2.999999910e+02
1.760000000e-01	1.013250000e+05	0.000000000e+00	8.634059289e-02	9.367849764e-02	5.528703484e-04	6.730246016e-02	1.352034920e+00	1.361512771e+00	2.999999910e+02
1.760500000e-01	1.013250000e+05	0.000000000e+00	8.636237867e-02	9.372577822e-02	5.533061834e-04	6.730679281e-02	1.352034922e+00	1.361512771e+00	2.999999909e+02
1.761000000e-01	1.013250000e+05	0.000000000e+00	8.638436430e-02	9.377350462e-02	5.537537057e-04	6.728157449e-02	1.352034923e+00	1.361512771e+00	2.999999908e+02
1.761500000e-01	1.013250000e+05	0.000000000e+00	8.640581341e-02	9.382007805e-02	5.541960033e-04	6.730246769e-02	1.352034925e+00	1.361512771e+00	2.999999908e+02
1.762000000e-01	1.013250000e+05	0.000000000e+00	8.642749768e-02	9.386717383e-02	5.546339011e-04	6.730273732e-02	1.352034926e+00	1.361512771e+00	2.999999907e+02
1.762500000e-01	1.013250000e+05	0.000000000e+00	8.644951354e-02	9.391500190e-02	5.550826164e-04	6.727931085e-02	1.352034928e+00	1.361512771e+00	2.999999906e+02
1.763000000e-01	1.013250000e+05	0.000000000e+00	8.647133929e-02	9.396242898e-02	5.555233347e-04	6.730660646e-02	1.352034930e+00	1.361512771e+00	2.999999906e+02
1.763500000e-01	1.013250000e+05	0.000000000e+00	8.649311663e-02	9.400976281e-02	5.559659844e-04	6.728883972e-02	1.352034931e+00	1.361512771e+00	2.999999905e+02
1.764000000e-01	1.013250000e+05	0.000000000e+00	8.651503992e-02	9.405742588e-02	5.564130429e-04	6.729099004e-02	1.352034933e+00	1.361512771e+00	2.999999904e+02
1.764500000e-01	1.013250000e+05	0.000000000e+00	8.653638861e-02	9.410385135e-02	5.568521245e-04	6.730803552e-02	1.352034935e+00	1.361512771e+00	2.999999903e+02
1.765000000e-01	1.013250000e+05	0.000000000e+00	8.655821824e-02	9.415133453e-02	5.572996058e-04	6.729474055e-02	1.352034936e+00	1.361512771e+00	2.999999903e+02
1.765500000e-01	1.013250000e+05	0.000000000e+00	8.658011608e-02	9.419897812e-02	5.577438898e-04	6.730594807e-02	1.352034938e+00	1.361512771e+00	2.999999902e+02
1.766000000e-01	1.013250000e+05	0.000000000e+00	8.660183246e-02	9.424623880e-02	5.581815146e-04	6.730562932e-02	1.352034940e+00	1.361512771e+00	2.999999901e+02
1.766500000e-01	1.013250000e+05	0.000000000e+00	8.662411914e-02	9.429475290e-02	5.586331077e-04	6.728807728e-02	1.352034941e+00	1.361512771e+00	2.999999901e+02
1.767000000e-01	1.013250000e+05	0.000000000e+00	8.664552058e-02	9.434135178e-02	5.590766978e-04	6.732161045e-02	1.352034943e+00	1.361512771e+00	2.999999900e+02
1.767500000e-01	1.013250000e+05	0.000000000e+00	8.666733134e-02	9.438885373e-02	5.595194242e-04	6.730649530e-02	1.352034945e+00	1.361512771e+00	2.999999899e+02
1.768000000e-01	1.013250000e+05	0.000000000e+00	8.668927819e-02	9.443666413e-02	5.599693059e-04	6.730068503e-02	1.352034947e+00	1.361512771e+00	2.999999898e+02
1.768500000e-01	1.013250000e+05	0.000000000e+00	8.671100019e-02	9.448399664e-02	5.604111426e-04	6.731620887e-02	1.352034948e+00	1.361512771e+00	2.999999898e+02
1.769000000e-01	1.013250000e+05	0.000000000e+00	8.673275449e-02	9.453141141e-02	5.608587733e-04	6.732203905e-02	1.352034950e+00	1.361512771e+00	2.999999897e+02
1.769500000e-01	1.013250000e+05	0.000000000e+00	8.675472928e-02	9.457931882e-02	5.613068218e-04	6.729600144e-02	1.352034952e+00	1.361512771e+00	2.999999896e+02
1.770000000e-01	1.013250000e+05	0.000000000e+00	8.677581769e-02	9.462530525e-02	5.617468428e-04	6.732365311e-02	1.352034954e+00	1.361512771e+00	2.999999895e+02
1.770500000e-01	1.013250000e+05	0.000000000e+00	8.679769566e-02	9.467302523e-02	5.621994365e-04	6.731221992e-02	1.352034955e+00	1.361512771e+00	2.999999895e+02
1.771000000e-01	1.013250000e+05	0.000000000e+00	8.681947605e-02	9.472054433e-02	5.626447610e-04	6.728529311e-02	1.352034957e+00	1.361512771e+00	2.999999894e+02
1.771500000e-01	1.013250000e+05	0.000000000e+00	8.684124714e-02	9.476805506e-02	5.630875563e-04	6.731619601e-02	1.352034959e+00	1.361512771e+00	2.999999893e+02
1.772000000e-01	1.013250000e+05	0.000000000e+00	8.686350186e-02	9.481663352e-02	5.635398390e-04	6.729927781e-02	1.352034961e+00	1.361512771e+00	2.999999893e+02
1.772500000e-01	1.013250000e+05	0.000000000e+00	8.688482528e-02	9.486319077e-02	5.639841171e-04	6.732553912e-02	1.352034963e+00	1.361512771e+00	2.999999892e+02
1.773000000e-01	1.013250000e+05	0.000000000e+00	8.690669951e-02	9.491096253e-02	5.644323980e-04	6.731933780e-02	1.352034965e+00	1.361512771e+00	2.999999891e+02
1.773500000e-01	1.013250000e+05	0.000000000e+00	8.692852931e-02	9.495864925e-02	5.648828745e-04	6.731070210e-02	1.352034967e+00	1.361512771e+00	2.999999890e+02
1.774000000e-01	1.013250000e+05	0.000000000e+00	8.695026931e-02	9.500615169e-02	5.653252836e-04	6.732405972e-02	1.352034968e+00	1.361512771e+00	2.999999890e+02
1.774500000e-01	1.013250000e+05	0.000000000e+00	8.697258803e-02	9.505493103e-02	5.657786582e-04	6.730845855e-02	1.352034970e+00	1.361512771e+00	2.999999889e+02
1.775000000e-01	1.013250000e+05	0.000000000e+00	8.699420565e-02	9.510218997e-02	5.662271808e-04	6.730866133e-02	1.352034972e+00	1.361512771e+00	2.999999888e+02
1.775500000e-01	1.013250000e+05	0.000000000e+00	8.701593703e-02	9.514970945e-02	5.666714704e-04	6.731666691e-02	1.352034974e+00	1.361512771e+00	2.999999887e+02
1.776000000e-01	1.013250000e+05	0.000000000e+00	8.703742271e-02	9.519670334e-02	5.671261333e-04	6.736151726e-02	1.352034976e+00	1.361512771e+00	2.999999887e+02
1.776500000e-01	1.013250000e+05	0.000000000e+00	8.705923912e-02	9.524443250e-02	5.675725976e-04	6.731732394e-02	1.352034978e+00	1.361512771e+00	2.999999886e+02
1.777000000e-01	1.013250000e+05	0.000000000e+00	8.708102730e-02	9.529211180e-02	5.680206858e-04	6.733070072e-02	1.352034980e+00	1.361512771e+00	2.999999885e+02
1.777500000e-01	1.013250000e+05	0.000000000e+00	8.710296029e-02	9.534012006e-02	5.684730902e-04	6.731888601e-02	1.352034982e+00	1.361512771e+00	2.999999884e+02
1.778000000e-01	1.013250000e+05	0.000000000e+00	8.712462430e-02	9.538755142e-02	5.689174939e-04	6.726608326e-02	1.352034984e+00	1.361512771e+00	2.999999884e+02
1.778500000e-01	1.013250000e+05	0.000000000e+00	8.714597097e-02	9.543429954e-02	5.693720194e-04	6.733017370e-02	1.352034986e+00	1.361512771e+00	2.999999883e+02
1.779000000e-01	1.013250000e+05	0.000000000e+00	8.716772336e-02	9.548194795e-02	5.698225179e-04	6.732032169e-02	1.352034988e+00	1.361512771e+00	2.999999882e+02
1.779500000e-01	1.013250000e+05	0.000000000e+00	8.718946265e-02	9.552957952e-02	5.702681572e-04	6.732433547e-02	1.352034990e+00	1.361512771e+00	2.999999882e+02
1.780000000e-01	1.013250000e+05	0.000000000e+00	8.721144919e-02	9.557776495e-02	5.707247655e-04	6.733137352e-02	1.352034993e+00	1.361512771e+00	2.999999881e+02
1.780500000e-01	1.013250000e+05	0.000000000e+00	8.723312958e-02	9.562529129e-02	5.711732402e-04	6.731822686e-02	1.352034995e+00	1.361512771e+00	2.999999880e+02
1.781000000e-01	1.013250000e+05	0.000000000e+00	8.725452388e-02	9.567220207e-02	5.716242635e-04	6.733651773e-02	1.352034997e+00	1.361512771e+00	2.999999879e+02
1.781500000e-01	1.013250000e+05	0.000000000e+00	8.727642865e-02	9.572024405e-02	5.720787932e-04	6.732744606e-02	1.352034999e+00	1.361512771e+00	2.999999879e+02
1.782000000e-01	1.013250000e+05	0.000000000e+00	8.729800258e-02	9.576757224e-02	5.725252131e-04	6.732102986e-02	1.352035001e+00	1.361512771e+00	2.999999878e+02
1.782500000e-01	1.013250000e+05	0.000000000e+00	8.731989223e-02	9.581560499e-02	5.729801796e-04	6.733406469e-02	1.352035003e+00	1.361512771e+00	2.999999877e+02
1.783000000e-01	1.013250000e+05	0.000000000e+00	8.734199364e-02	9.586411461e-02	5.734323494e-04	6.734470772e-02	1.352035005e+00	1.361512771e+00	2.999999876e+02
1.783500000e-01	1.013250000e+05	0.000000000e+00	8.736371391e-02	9.591179966e-02	5.738798878e-04	6.731457507e-02	1.352035008e+00	1.361512771e+00	2.999999876e+02
1.784000000e-01	1.013250000e+05	0.000000000e+00	8.738524854e-02	9.595908885e-02	5.743382827e-04	6.734078989e-02	1.352035010e+00	1.361512771e+00	2.999999875e+02
1.784500000e-01	1.013250000e+05	0.000000000e+00	8.740690795e-02	9.600666380e-02	5.747885133e-04	6.733437728e-02	1.352035012e+00	1.361512771e+00	2.999999874e+02
1.785000000e-01	1.013250000e+05	0.000000000e+00	8.742873186e-02	9.605461202e-02	5.752416198e-04	6.730578404e-02	1.352035014e+00	1.361512771e+00	2.999999874e+02
1.785500000e-01	1.013250000e+05	0.000000000e+00	8.745065329e-02	9.610278654e-02	5.756978275e-04	6.734167178e-02	1.352035017e+00	1.361512771e+00	2.999999873e+02
1.786000000e-01	1.013250000e+05	0.000000000e+00	8.747269450e-02	9.615123645e-02	5.761458694e-04	6.732790838e-02	1.352035019e+00	1.361512771e+00	2.999999872e+02
1.786500000e-01	1.013250000e+05	0.000000000e+00	8.749435201e-02	9.619885485e-02	5.766044890e-04	6.732969939e-02	1.352035021e+00	1.361512771e+00	2.999999872e+02
1.787000000e-01	1.013250000e+05	0.000000000e+00	8.751577399e-02	9.624596696e-02	5.770584455e-04	6.734147904e-02	1.352035024e+00	1.361512771e+00	2.999999871e+02
1.787500000e-01	1.013250000e+05	0.000000000e+00	8.753708222e-02	9.629284036e-02	5.775042567e-04	6.733598505e-02	1.352035026e+00	1.361512771e+00	2.999999870e+02
1.788000000e-01	1.013250000e+05	0.000000000e+00	8.755937230e-02	9.634188583e-02	5.779669281e-04	6.734744966e-02	1.352035028e+00	1.361512771e+00	2.999999869e+02
1.788500000e-01	1.013250000e+05	0.000000000e+00	8.758142463e-02	9.639042044e-02	5.784182720e-04	6.739238107e-02	1.352035031e+00	1.361512771e+00	2.999999869e+02
1.789000000e-01	1.013250000e+05	0.000000000e+00	8.760292686e-02	9.643775613e-02	5.788737050e-04	6.732582944e-02	1.352035033e+00	1.361512771e+00	2.999999868e+02
1.789500000e-01	1.013250000e+05	0.000000000e+00	8.762439040e-02	9.648501824e-02	5.793311734e-04	6.734947856e-02	1.352035035e+00	1.361512771e+00	2.999999867e+02
1.790000000e-01	1.013250000e+05	0.000000000e+00	8.764597562e-02	9.653255994e-02	5.797804653e-04	6.734636601e-02	1.352035038e+00	1.361512771e+00	2.999999867e+02
1.790500000e-01	1.013250000e+05	0.000000000e+00	8.766794059e-02	9.658095008e-02	5.802416056e-04	6.733644514e-02	1.352035040e+00	1.361512771e+00	2.999999866e+02
1.791000000e-01	1.013250000e+05	0.000000000e+00	8.769005903e-02	9.662969059e-02	5.806967813e-04	6.733472688e-02	1.352035043e+00	1.361512771e+00	2.999999865e+02
1.791500000e-01	1.013250000e+05	0.000000000e+00	8.771160433e-02	9.667717993e-02	5.811495671e-04	6.733694564e-02	1.352035045e+00	1.361512771e+00	2.999999865e+02
1.792000000e-01	1.013250000e+05	0.000000000e+00	8.773327671e-02	9.672496113e-02	5.816106444e-04	6.733087684e-02	1.352035048e+00	1.361512771e+00	2.999999864e+02
1.792500000e-01	1.013250000e+05	0.000000000e+00	8.775457117e-02	9.677192063e-02	5.820634851e-04	6.734968312e-02	1.352035050e+00	1.361512771e+00	2.999999863e+02
1.793000000e-01	1.013250000e+05	0.000000000e+00	8.777581448e-02	9.681877870e-02	5.825081793e-04	6.734463122e-02	1.352035053e+00	1.361512771e+00	2.999999863e+02
1.793500000e-01	1.013250000e+05	0.000000000e+00	8.779816840e-02	9.686809879e-02	5.829792373e-04	6.735519521e-02	1.352035055e+00	1.361512771e+00	2.999999862e+02
